"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
341	"essay_5100057b82a6746a"	"prompt_58b9f5f522c0a1ba"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	27	"B1+"	NA
342	"essay_12a02d7400d10073"	"prompt_13020c2a757e39d5"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	33	"B1"	NA
343	"essay_54dad03f5087802d"	"prompt_82f61f70f00cce70"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	29	"B1"	NA
344	"essay_5d317147533b2f82"	"prompt_2865cfff040b541d"	"user_a10613a30b84329e"	"Turkish"	"first"	"dev"	FALSE	27	"B2+"	NA
345	"essay_1cead98e85141f27"	"prompt_43448f28d3ce551a"	"user_cf8882cc9bc46b9a"	"Spanish"	"first"	"dev"	FALSE	17	"A2"	NA
346	"essay_4005d9f24a99b317"	"prompt_1a893b704d9d98d4"	"user_a10613a30b84329e"	"Turkish"	"first"	"dev"	FALSE	48	"B2"	NA
347	"essay_cc6263888066a1a1"	"prompt_de206ba1795e8dc5"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	38	"A2+"	NA
348	"essay_2471f421db680694"	"prompt_43448f28d3ce551a"	"user_0218fa93b90b91a5"	"Arabic"	"first"	"dev"	FALSE	19	"A2+"	NA
349	"essay_14d3436b10f2b5e5"	"prompt_43448f28d3ce551a"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	6	"A2"	NA
350	"essay_f3532ffd88cd50b8"	"prompt_23ed369963fb84a1"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	22	"A2+"	NA
351	"essay_6e512c51b8c76c1b"	"prompt_87f7c87fb31b5da2"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	14	"A2"	NA
352	"essay_19fe373cce29a5c2"	"prompt_2865cfff040b541d"	"user_9c468ef17a3e43e6"	"Chinese"	"first"	"dev"	FALSE	39	"B2+"	NA
353	"essay_d7b6014c0cbfe197"	"prompt_046678dfe42e3068"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	45	"B1+"	NA
354	"essay_d0d17457cd84b544"	"prompt_2adc00d65002bc78"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	17	"A2"	NA
355	"essay_860f90cd93829019"	"prompt_17eab621f9e89332"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	21	"A2"	NA
356	"essay_084200a5feec353b"	"prompt_a16c7dd5b5c59b57"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	20	"B1"	NA
357	"essay_5e1befaea123c299"	"prompt_029cb9051e09e186"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	18	"A2+"	NA
358	"essay_93429488ea70457b"	"prompt_91626718bd3e657e"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	11	"B1"	NA
359	"essay_4eed8044bb208887"	"prompt_79d7b6720d30aa96"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	6	"B1+"	NA
360	"essay_74280d8e51afdcde"	"prompt_6305e66e9a1bd3db"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	18	"A2+"	NA
361	"essay_3e1134270a8fc53a"	"prompt_49f744b86a7de069"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	8	"A2"	NA
362	"essay_bd29a8e4938f01c0"	"prompt_43448f28d3ce551a"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	13	"A2+"	NA
363	"essay_6db6e45530155d8e"	"prompt_6cb0c85d60a4ef2e"	"user_9c468ef17a3e43e6"	"Chinese"	"first"	"dev"	FALSE	73	"B2"	NA
364	"essay_87a6ee662e0b9b37"	"prompt_d5dbd9c04a5c932d"	"user_cf8882cc9bc46b9a"	"Spanish"	"first"	"dev"	FALSE	31	"B1+"	NA
365	"essay_11349a6511aad907"	"prompt_23ed369963fb84a1"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	43	"A2"	NA
366	"essay_fefcc93270e93c93"	"prompt_d5dbd9c04a5c932d"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	32	"A2+"	NA
367	"essay_e14c248cbe8016e2"	"prompt_d5dbd9c04a5c932d"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	24	"B1+"	NA
368	"essay_92b94d06facdf4cf"	"prompt_d5dbd9c04a5c932d"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	18	"B2"	NA
369	"essay_84aacfbff0a512e6"	"prompt_87f7c87fb31b5da2"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	9	"A2"	NA
370	"essay_19a863a4d543393c"	"prompt_d5dbd9c04a5c932d"	"user_34cf41bca812c5b3"	"Italian"	"first"	"dev"	FALSE	25	"B1"	NA
371	"essay_8f2b224acb8d1e1e"	"prompt_43448f28d3ce551a"	"user_1b1c1f09e3afc271"	"Arabic"	"first"	"dev"	FALSE	15	"B1"	NA
372	"essay_bc49fc9fab99ccc2"	"prompt_305b51299790d8a8"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	21	"B1"	NA
373	"essay_36278713de8897a2"	"prompt_9564cdfd1ab47024"	"user_cf8882cc9bc46b9a"	"Spanish"	"first"	"dev"	FALSE	26	"B1"	NA
374	"essay_58e767c351bcdd43"	"prompt_30d627bea13ce859"	"user_6d7d273d7c54cace"	"Czech"	"first"	"dev"	FALSE	33	"C1"	NA
375	"essay_562a3e44350b691a"	"prompt_6e0152cf70e42a3a"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	16	"B1"	NA
376	"essay_49b880c173d2598b"	"prompt_6305e66e9a1bd3db"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	26	"A2+"	NA
377	"essay_5bc6c7817283dbff"	"prompt_e3b16d9c3c7b3cc8"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	20	"A2"	NA
378	"essay_711922f66d3c31db"	"prompt_719435a48902a4b5"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	20	"A2+"	NA
379	"essay_b0fdb7fdf25a32bb"	"prompt_98e191fa5bded725"	"user_99d63529b3322ea7"	"Arabic"	"first"	"dev"	FALSE	8	"B1"	NA
380	"essay_aa16d56a18539d59"	"prompt_43448f28d3ce551a"	"user_6aaaca39820d0e0a"	"French"	"first"	"dev"	FALSE	7	"A2+"	NA
381	"essay_90af30b0efcb8098"	"prompt_d3e35405e2378ac9"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	14	"B1"	NA
382	"essay_eca31710fc9657a6"	"prompt_de206ba1795e8dc5"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	7	"B1+"	NA
383	"essay_88e22511cc20e15b"	"prompt_82f61f70f00cce70"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	20	"B2"	NA
384	"essay_fd24b3bd144938e1"	"prompt_a3271cf10d32656b"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	19	"B2+"	NA
385	"essay_86da79386554f3f5"	"prompt_a48191f7b89e3523"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	19	"C1"	NA
386	"essay_48b0a4d6e452861a"	"prompt_179938ed5e90b50a"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	27	"B2+"	NA
387	"essay_85a26fcc8e2669e7"	"prompt_d5dbd9c04a5c932d"	"user_a8527e3494929a7a"	"Portuguese"	"first"	"dev"	FALSE	43	"B1+"	NA
388	"essay_7b74598bb41ee07f"	"prompt_43448f28d3ce551a"	"user_0e64c37defa3a18a"	"Portuguese"	"first"	"dev"	FALSE	8	"A2"	NA
389	"essay_6fdfd4399e9b350a"	"prompt_de206ba1795e8dc5"	"user_8cf62baebac9d407"	"Burmese"	"first"	"dev"	FALSE	3	"B2"	NA
390	"essay_8c321153315e8a30"	"prompt_91752a41d038711e"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	22	"B1+"	NA
391	"essay_ec98a4ab3ad7143b"	"prompt_82f61f70f00cce70"	"user_8cf62baebac9d407"	"Burmese"	"first"	"dev"	FALSE	18	"B1"	NA
392	"essay_cfd53bc008f01c64"	"prompt_91752a41d038711e"	"user_1b1c1f09e3afc271"	"Arabic"	"first"	"dev"	FALSE	20	"A2"	NA
393	"essay_fe050f99e399249b"	"prompt_91752a41d038711e"	"user_34cf41bca812c5b3"	"Italian"	"first"	"dev"	FALSE	13	"B1+"	NA
394	"essay_b3a2a7aa0cf13d7e"	"prompt_39db840b1dee1ac1"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	34	"C2"	NA
395	"essay_d47e95131ad4d099"	"prompt_91752a41d038711e"	"user_63a0a475fffda898"	"Portuguese"	"first"	"dev"	FALSE	15	"A2+"	NA
396	"essay_bc6619010cd5d7e5"	"prompt_8e0f8cbbba514658"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	25	"C1+"	NA
397	"essay_5afafc94e0a2a28c"	"prompt_30d627bea13ce859"	"user_c58a87a219e72adb"	"Italian"	"first"	"dev"	FALSE	9	"C1"	NA
398	"essay_d7434eea87f7cdc8"	"prompt_91752a41d038711e"	"user_e12990980a81efd8"	"Japanese"	"first"	"dev"	FALSE	20	"B1+"	NA
399	"essay_af22998cb525754c"	"prompt_13020c2a757e39d5"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	43	"B1"	NA
400	"essay_2d8540d010cb8a73"	"prompt_58852905890136d4"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	35	"B1+"	NA
401	"essay_dbbf1d35f15fee3a"	"prompt_6d735aae1b87fea9"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	37	"B1"	NA
402	"essay_7d5531b9601f73aa"	"prompt_e4c497f7613dcf8a"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	41	"B2"	NA
403	"essay_797f3ed911a8cd8b"	"prompt_9975b4bd24cfacd8"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	47	"B2"	NA
404	"essay_56bcd055a135600f"	"prompt_9d22a5a9df98ce09"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	44	"C1"	NA
405	"essay_8d852d991c255ab8"	"prompt_394b6f53ecc6f98d"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	69	"B2+"	NA
406	"essay_774b931d9ceb5291"	"prompt_29081c0eb3c823b4"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	42	"B2"	NA
407	"essay_e9b7c83538b22713"	"prompt_6748f85e7e8f36b6"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	53	"B2"	NA
408	"essay_cf302cd10e4bdb7e"	"prompt_2865cfff040b541d"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	28	"C1"	NA
409	"essay_ecaec1a84b55a397"	"prompt_1a893b704d9d98d4"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	33	"C1+"	NA
410	"essay_a7025dc6e1b7c498"	"prompt_d5dbd9c04a5c932d"	"user_c58a87a219e72adb"	"Italian"	"first"	"dev"	FALSE	17	"C2"	NA
411	"essay_3b82f1df68693336"	"prompt_6cb0c85d60a4ef2e"	"user_7fd1af8f23665afd"	"Czech"	"first"	"dev"	FALSE	48	"C2+"	NA
412	"essay_58ba4a947a57b80b"	"prompt_d5dbd9c04a5c932d"	"user_6d7d273d7c54cace"	"Czech"	"first"	"dev"	FALSE	18	"B2"	NA
413	"essay_486a053c950aa6f6"	"prompt_e0d347fb2afea90b"	"user_a8527e3494929a7a"	"Portuguese"	"first"	"dev"	FALSE	36	"B1+"	NA
414	"essay_6627684fa101db34"	"prompt_91752a41d038711e"	"user_97645d3e926755f3"	"Polish"	"first"	"dev"	FALSE	10	"B2+"	NA
415	"essay_662bd139655b82ee"	"prompt_91752a41d038711e"	"user_b59e50e2504ccd27"	"Portuguese"	"first"	"dev"	FALSE	18	"B2+"	NA
416	"essay_8e793104738ecad1"	"prompt_d5dbd9c04a5c932d"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	29	"A2+"	NA
417	"essay_a269f543959bb3e3"	"prompt_43448f28d3ce551a"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	9	"A2+"	NA
418	"essay_a8cd06ad429eff31"	"prompt_91752a41d038711e"	"user_d1d60a606995c1cb"	"Italian"	"first"	"dev"	FALSE	7	"A2"	NA
419	"essay_d2d067b825e31451"	"prompt_87f7c87fb31b5da2"	"user_d1d60a606995c1cb"	"Italian"	"first"	"dev"	FALSE	15	"A2+"	NA
420	"essay_dbe98aa73e5c5dca"	"prompt_9564cdfd1ab47024"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	34	"C1"	NA
421	"essay_17671f236d31886a"	"prompt_39db840b1dee1ac1"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	45	"C1+"	NA
422	"essay_f46619146b941d9e"	"prompt_8e0f8cbbba514658"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	35	"B2"	NA
423	"essay_4060169e66b73145"	"prompt_5be9aa25d9f61171"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	35	"B2+"	NA
424	"essay_4ab6414149b22354"	"prompt_e0d347fb2afea90b"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	44	"B2"	NA
425	"essay_af93f1159409f72d"	"prompt_30d627bea13ce859"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	12	"C1"	NA
426	"essay_2bbf0243194950d4"	"prompt_1a893b704d9d98d4"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	30	"B2+"	NA
427	"essay_eeb159e519a6331b"	"prompt_23ed369963fb84a1"	"user_1b1c1f09e3afc271"	"Arabic"	"first"	"dev"	FALSE	19	"B1"	NA
428	"essay_ca68453705502652"	"prompt_23ed369963fb84a1"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	11	"B1"	NA
429	"essay_8e389d284438ff89"	"prompt_87f7c87fb31b5da2"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	20	"A2"	NA
430	"essay_3214c63e32ae20f1"	"prompt_d5dbd9c04a5c932d"	"user_e4b65249a6d6d663"	"Spanish"	"first"	"dev"	FALSE	46	"A2"	NA
431	"essay_364d539d26e7de00"	"prompt_91752a41d038711e"	"user_cf8882cc9bc46b9a"	"Spanish"	"first"	"dev"	FALSE	6	"B1"	NA
432	"essay_00b944f6e7e94f29"	"prompt_d5dbd9c04a5c932d"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	24	"B1+"	NA
433	"essay_1e3a43e97a292b7b"	"prompt_17eab621f9e89332"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	22	"A2"	NA
434	"essay_6735348a9ada8f02"	"prompt_a3271cf10d32656b"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	32	"B1+"	NA
435	"essay_47cfb8ee15239a1e"	"prompt_87f7c87fb31b5da2"	"user_1b1c1f09e3afc271"	"Arabic"	"first"	"dev"	FALSE	24	"A2+"	NA
436	"essay_171b7782a492a392"	"prompt_91752a41d038711e"	"user_186714989424037d"	"Arabic"	"first"	"dev"	FALSE	13	"A1+"	NA
437	"essay_ca6810ee33edc90e"	"prompt_2adc00d65002bc78"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	15	"A2"	NA
438	"essay_7e03f7262fc60fb8"	"prompt_a16c7dd5b5c59b57"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	21	"A2"	NA
439	"essay_38e75ca1a450bbcc"	"prompt_029cb9051e09e186"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	21	"A1"	NA
440	"essay_2f33e93ad5a84e14"	"prompt_91626718bd3e657e"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	28	"A2"	NA
441	"essay_224d8a9e2dc50949"	"prompt_39db840b1dee1ac1"	"user_ac6c10f02074e0d0"	"Catalan"	"first"	"dev"	FALSE	25	"C2"	NA
442	"essay_0ea9df830b70b8c7"	"prompt_1a893b704d9d98d4"	"user_7e908bdd8a09e44e"	"Polish"	"first"	"dev"	FALSE	17	"C1"	NA
443	"essay_3e5667a3fb1f8d50"	"prompt_2ef4e350c1009968"	"user_63a0a475fffda898"	"Portuguese"	"first"	"dev"	FALSE	6	"A2+"	NA
444	"essay_bc3f3da99e5db7bb"	"prompt_79d7b6720d30aa96"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	17	"A2+"	NA
445	"essay_a3321e3e9d225eb7"	"prompt_4671630d1fa03592"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	3	"A2"	NA
446	"essay_33ecaa0716629f52"	"prompt_7fb0941f7b739572"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	15	"A2"	NA
447	"essay_740e1b00d9afa544"	"prompt_2865cfff040b541d"	"user_ac6c10f02074e0d0"	"Catalan"	"first"	"dev"	FALSE	28	"C1"	NA
448	"essay_e2f86547b175a2b3"	"prompt_305b51299790d8a8"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	18	"B2"	NA
449	"essay_6f8bbb6972b4edb9"	"prompt_2ef4e350c1009968"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	18	"A2"	NA
450	"essay_4deeb463f09a8478"	"prompt_719435a48902a4b5"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	12	"A2+"	NA
451	"essay_21da7ddba923ee55"	"prompt_1a893b704d9d98d4"	"user_ac6c10f02074e0d0"	"Catalan"	"first"	"dev"	FALSE	30	"C1"	NA
452	"essay_788655bf6a6a0c2f"	"prompt_e3b16d9c3c7b3cc8"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	14	"A1+"	NA
453	"essay_a70bbd1a179fd258"	"prompt_d3e35405e2378ac9"	"user_22eff6592864e0de"	"Arabic"	"first"	"dev"	FALSE	28	"B2+"	NA
454	"essay_53da1504a3c22438"	"prompt_49f744b86a7de069"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	8	"A2"	NA
455	"essay_1e781eb6e1558186"	"prompt_43448f28d3ce551a"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	3	"A2"	NA
456	"essay_3e912541d363fb5d"	"prompt_1a893b704d9d98d4"	"user_f937ee83399f8d15"	"Spanish"	"first"	"dev"	FALSE	33	"B1+"	NA
457	"essay_686e5f4b5f71e456"	"prompt_30d627bea13ce859"	"user_ac6c10f02074e0d0"	"Catalan"	"first"	"dev"	FALSE	27	"C1"	NA
458	"essay_7f60ca197ff98b69"	"prompt_23ed369963fb84a1"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	6	"A2+"	NA
459	"essay_1a3119a7c29e3854"	"prompt_87f7c87fb31b5da2"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	4	"A2+"	NA
460	"essay_748b0ef2de02fa19"	"prompt_6c812937c853f95a"	"user_29907fe688340c18"	"Vietnamese"	"first"	"dev"	FALSE	33	"B1"	NA
461	"essay_6b5c02875ce974e7"	"prompt_6c812937c853f95a"	"user_7abf7d70014400f2"	"Italian"	"first"	"dev"	FALSE	15	"B2"	NA
462	"essay_e5a0be5c6e2f4e33"	"prompt_6c812937c853f95a"	"user_01e112e40bc2736d"	"French"	"first"	"dev"	FALSE	13	"B1+"	NA
463	"essay_7885397401234041"	"prompt_6c812937c853f95a"	"user_96a429b69b0fd520"	"Turkish"	"first"	"dev"	FALSE	14	"B2"	NA
464	"essay_c15a24ee41e53e4c"	"prompt_305b51299790d8a8"	"user_7abf7d70014400f2"	"Italian"	"first"	"dev"	FALSE	14	"B1"	NA
465	"essay_b0deff538dad71de"	"prompt_98e191fa5bded725"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	14	"B2+"	NA
466	"essay_701982ee1897d5a1"	"prompt_719435a48902a4b5"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	11	"B1+"	NA
467	"essay_f8471788f11aaa84"	"prompt_e404501e9bbbc094"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	25	"B2+"	NA
468	"essay_a5b997f5850ad80e"	"prompt_2865cfff040b541d"	"user_64471b2cc7fe1df7"	"Portuguese"	"first"	"dev"	FALSE	33	"B2"	NA
469	"essay_ebde5e828bb13f3b"	"prompt_6c812937c853f95a"	"user_43886e6b96dea2ce"	"Japanese"	"first"	"dev"	FALSE	14	"B2+"	NA
470	"essay_1649048ffd5d61da"	"prompt_6c812937c853f95a"	"user_ea92db9a1474f8d5"	"Vietnamese"	"first"	"dev"	FALSE	19	"B2"	NA
471	"essay_82f4c9b280db4840"	"prompt_6c812937c853f95a"	"user_35eca0e9bea3f524"	"Chinese"	"first"	"dev"	FALSE	31	"B2+"	NA
472	"essay_578f640b8b544ffd"	"prompt_2ef4e350c1009968"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	14	"B2"	NA
473	"essay_f4e901be169f8853"	"prompt_e3b16d9c3c7b3cc8"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	6	"B2"	NA
474	"essay_117c33aa13d2e21c"	"prompt_49f744b86a7de069"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	7	"B2+"	NA
475	"essay_2f8cf650be64a960"	"prompt_6c812937c853f95a"	"user_0e64c37defa3a18a"	"Portuguese"	"first"	"dev"	FALSE	24	"B1+"	NA
476	"essay_da2e1f40a6c0d6b9"	"prompt_6c812937c853f95a"	"user_9c6a98b34ca9151f"	"Italian"	"first"	"dev"	FALSE	9	"B2"	NA
477	"essay_e4fbefb6d24876b4"	"prompt_40037060180c75db"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	8	"B1+"	NA
478	"essay_7916f467a81687d8"	"prompt_e404501e9bbbc094"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	16	"C1"	NA
479	"essay_701f9b8ba7882eb8"	"prompt_4671630d1fa03592"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	6	"A2+"	NA
480	"essay_933aca7b4bedd70a"	"prompt_6c812937c853f95a"	"user_6f5d597c48a90a22"	"Chinese"	"first"	"dev"	FALSE	19	"B1+"	NA
481	"essay_dcb3a4d6a715202f"	"prompt_6e0152cf70e42a3a"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	10	"B1"	NA
482	"essay_a829d395036eb121"	"prompt_82f61f70f00cce70"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	30	"C1+"	NA
483	"essay_8438752f93a5c4a2"	"prompt_91752a41d038711e"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	8	"A1+"	NA
484	"essay_8b8c8ee5ef1eb0a8"	"prompt_6305e66e9a1bd3db"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	9	"B2"	NA
485	"essay_c3f73463eb7b8a0d"	"prompt_6c812937c853f95a"	"user_34cf41bca812c5b3"	"Italian"	"first"	"dev"	FALSE	25	"B1+"	NA
486	"essay_9a54a816e3e01404"	"prompt_6c812937c853f95a"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	30	"A2+"	NA
487	"essay_432e60c92280dbcb"	"prompt_17eab621f9e89332"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	30	"A1+"	NA
488	"essay_5f1650e07e0d204c"	"prompt_2adc00d65002bc78"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	13	"A2"	NA
489	"essay_e124d8a0b05fea35"	"prompt_7fb0941f7b739572"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	14	"B2+"	NA
490	"essay_b6c138b1c69c3e6c"	"prompt_a16c7dd5b5c59b57"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	10	"A2+"	NA
491	"essay_4c92d0cf3ede853c"	"prompt_029cb9051e09e186"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	45	"B1"	NA
492	"essay_f42e0c3606eb485c"	"prompt_91626718bd3e657e"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	13	"A2+"	NA
493	"essay_ef6b2748a9af1573"	"prompt_79d7b6720d30aa96"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	13	"A2"	NA
494	"essay_395d602cc2ab3e62"	"prompt_a3271cf10d32656b"	"user_58963a21ef42a626"	"Spanish"	"first"	"dev"	FALSE	34	"C1"	NA
495	"essay_9de0a2c9d1c03483"	"prompt_7fb0941f7b739572"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	16	"B1+"	NA
496	"essay_003067448b8589e1"	"prompt_6305e66e9a1bd3db"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	21	"B1+"	NA
497	"essay_5f1b154a1b06a527"	"prompt_6e0152cf70e42a3a"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	13	"A2+"	NA
498	"essay_f51383f49e3e6dba"	"prompt_4671630d1fa03592"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	12	"B1"	NA
499	"essay_34f8107752392630"	"prompt_40037060180c75db"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	9	"A2+"	NA
500	"essay_18bc43bfa602493a"	"prompt_49f744b86a7de069"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	12	"A2+"	NA
501	"essay_bb07f8b6cab148ed"	"prompt_e3b16d9c3c7b3cc8"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	17	"B1+"	NA
502	"essay_15e5d1497b66a84a"	"prompt_2ef4e350c1009968"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	59	"B1+"	NA
503	"essay_7d81335200bbb857"	"prompt_719435a48902a4b5"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	16	"B1"	NA
504	"essay_76787d7e6dc9d20c"	"prompt_98e191fa5bded725"	"user_1732bcb3870dc7c4"	"Hindi"	"first"	"dev"	FALSE	24	"B1"	NA
505	"essay_9b0ed43c02ff88f7"	"prompt_e404501e9bbbc094"	"user_f937ee83399f8d15"	"Spanish"	"first"	"dev"	FALSE	59	"C2+"	NA
0	"essay_5846d43ed64edba0"	"prompt_40037060180c75db"	"user_4024872408b949a3"	"Vietnamese"	"first"	"test"	FALSE	19	"A2+"	NA
