"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
3900	"essay_9f4bf542f478fede"	"prompt_6c812937c853f95a"	"user_3c38f06b9c1fe368"	"Portuguese"	"final"	"train"	FALSE	7	"C2"	"B2+"
3901	"essay_04ecf19def183d42"	"prompt_a16c7dd5b5c59b57"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	21	"A2"	"A2+"
3902	"essay_eb24a9368cdd86ae"	"prompt_719435a48902a4b5"	"user_ffaef13b9db1aa8c"	"Portuguese"	"final"	"train"	FALSE	10	"A2+"	"B1"
3903	"essay_a6ab6c1fafb038d2"	"prompt_58852905890136d4"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	26	"B1"	"B1+"
3904	"essay_b3e52e91dd4f7086"	"prompt_e3b16d9c3c7b3cc8"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	1	"B1"	"B1"
3905	"essay_c89415e86beac501"	"prompt_179938ed5e90b50a"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	22	"B1"	"B1+"
3906	"essay_688c9210bd394bea"	"prompt_a48191f7b89e3523"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	20	"B1"	"B1+"
3907	"essay_3c5d4627c90d91ed"	"prompt_7fb0941f7b739572"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	5	"B1"	"A2+"
3908	"essay_b81f8eaaf26da43c"	"prompt_6e0152cf70e42a3a"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	11	"B1"	"B1"
3909	"essay_c5fcc54f28991168"	"prompt_98e191fa5bded725"	"user_ffaef13b9db1aa8c"	"Portuguese"	"final"	"train"	FALSE	13	"B1"	"A2+"
3910	"essay_f56f39cdde0a3c3e"	"prompt_13020c2a757e39d5"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	18	"B1"	"B1+"
3911	"essay_80363b207836988c"	"prompt_58b9f5f522c0a1ba"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	17	"B1"	"B1+"
3912	"essay_c92ec82235572cd6"	"prompt_39db840b1dee1ac1"	"user_af96c27aea1b014d"	"Vietnamese"	"final"	"train"	FALSE	20	"C1"	"B2"
3913	"essay_0d14ccc8d7ccb1e3"	"prompt_d3e35405e2378ac9"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	16	"B1"	"B1"
3914	"essay_f0744269ca3bdc64"	"prompt_305b51299790d8a8"	"user_f0dd9d7db43aa19e"	"Chinese"	"final"	"train"	FALSE	24	"B1+"	"B1+"
3915	"essay_74c9edb0d8b8ca10"	"prompt_a3271cf10d32656b"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	7	"B1"	"B1+"
3916	"essay_4dfa2ee6c5181a2c"	"prompt_82f61f70f00cce70"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	23	"B1+"	"B1+"
3917	"essay_0106dc77b783b625"	"prompt_e0d347fb2afea90b"	"user_af96c27aea1b014d"	"Vietnamese"	"final"	"train"	FALSE	25	"B2+"	"B2"
3918	"essay_5f1612753b7a0975"	"prompt_6c812937c853f95a"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	15	"B1+"	"B1+"
3919	"essay_af296a3edb3985e1"	"prompt_6c812937c853f95a"	"user_f9c904d8f3afa2d6"	"Turkish"	"final"	"train"	FALSE	18	"B2+"	"B2"
3920	"essay_2a7e6f1c3ffa2cf9"	"prompt_79d7b6720d30aa96"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	17	"B1"	"A2"
3921	"essay_4599318169d7aaa4"	"prompt_046678dfe42e3068"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	12	"B1"	"B1+"
3922	"essay_e1e0078b482d7481"	"prompt_2865cfff040b541d"	"user_c2c13051c98691ff"	"Persian"	"final"	"train"	FALSE	29	"C1"	"B2"
3923	"essay_f780c9cfa8ea7f56"	"prompt_91752a41d038711e"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	4	"A2+"	"A2"
3924	"essay_56829822b33f6623"	"prompt_d5dbd9c04a5c932d"	"user_07e9f018df28f010"	"Ukrainian"	"final"	"train"	FALSE	31	"C1+"	"B2"
3925	"essay_77284c146fc0abe0"	"prompt_305b51299790d8a8"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	24	"B1"	"B1+"
3926	"essay_42dcaf87650d65a1"	"prompt_6c812937c853f95a"	"user_a5f495445c3db93a"	"Turkish"	"final"	"train"	FALSE	35	"B2"	"B1"
3927	"essay_e140008110f6abc3"	"prompt_6c812937c853f95a"	"user_12df324fb21828d9"	"French"	"final"	"train"	FALSE	15	"B2"	"B1+"
3928	"essay_10475d1039a2746e"	"prompt_91752a41d038711e"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	7	"A2"	"A2+"
3929	"essay_b5bf96d3405bfcd0"	"prompt_6c812937c853f95a"	"user_7142dce23ec42d18"	"Turkish"	"final"	"train"	FALSE	3	"B2"	"B2"
3930	"essay_4827891c6551ed2c"	"prompt_40037060180c75db"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	6	"A2+"	"A2+"
3931	"essay_5b0756eb983538e1"	"prompt_2865cfff040b541d"	"user_af96c27aea1b014d"	"Vietnamese"	"final"	"train"	FALSE	40	"B2+"	"B1+"
3932	"essay_1c89a1a5d806d1b3"	"prompt_6c812937c853f95a"	"user_cee105f90954cd07"	"Italian"	"final"	"train"	FALSE	17	"B1+"	"B1+"
3933	"essay_acd25b755ddbf3d8"	"prompt_91752a41d038711e"	"user_3c9b92d5769703af"	"Swedish"	"final"	"train"	FALSE	8	"B1+"	"A2+"
3934	"essay_0b3cc88085eb93b4"	"prompt_1a893b704d9d98d4"	"user_91999a1ad0bba4e6"	"Portuguese"	"final"	"train"	FALSE	29	"B2+"	"B2"
3935	"essay_e19aa8d8d6778f4e"	"prompt_1a893b704d9d98d4"	"user_af96c27aea1b014d"	"Vietnamese"	"final"	"train"	FALSE	54	"B2+"	"B1+"
3936	"essay_e839773835538af6"	"prompt_82f61f70f00cce70"	"user_0bfc38bcd622ae6f"	"Italian"	"final"	"train"	FALSE	13	"B2+"	"B1+"
3937	"essay_010e44b75d172456"	"prompt_6c812937c853f95a"	"user_a2dba9ed5c412dfe"	"Turkish"	"final"	"train"	FALSE	6	"C1"	"B2"
3938	"essay_12744503429ea1bd"	"prompt_91626718bd3e657e"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	9	"B2"	"B1"
3939	"essay_c5e4592fb0a5edb7"	"prompt_a3271cf10d32656b"	"user_a5f495445c3db93a"	"Turkish"	"final"	"train"	FALSE	28	"B2"	"A2+"
3940	"essay_b3763cf300a58af0"	"prompt_2adc00d65002bc78"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	11	"A2+"	"A2+"
3941	"essay_a7663096cf09f0d9"	"prompt_6305e66e9a1bd3db"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	8	"B2"	"B1+"
3942	"essay_03f61950c51b0811"	"prompt_305b51299790d8a8"	"user_b3bf2e0e376b7c20"	"Turkish"	"final"	"train"	FALSE	6	"B1+"	"B2"
3943	"essay_8389a96216514628"	"prompt_4671630d1fa03592"	"user_1133dd07aeb7dbec"	"Burmese"	"final"	"train"	FALSE	7	"A2"	"A2"
3944	"essay_bc9a52cc4c061f5f"	"prompt_6cb0c85d60a4ef2e"	"user_af96c27aea1b014d"	"Vietnamese"	"final"	"train"	FALSE	56	"B2+"	"B2"
3945	"essay_93f84adce2a32cda"	"prompt_de206ba1795e8dc5"	"user_2793ab43c830ae5b"	"French"	"final"	"train"	FALSE	13	"B2+"	"B1+"
3946	"essay_b091d08d3dc1ed93"	"prompt_6e0152cf70e42a3a"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	9	"B1+"	"B1"
3947	"essay_d96da25966106f34"	"prompt_17eab621f9e89332"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	25	"B1"	"A2"
3948	"essay_096e4564dda43472"	"prompt_6c812937c853f95a"	"user_d3b045d309ff4bec"	"Spanish"	"final"	"train"	FALSE	19	"C1"	"B2"
3949	"essay_7588ba29aa84a8e5"	"prompt_43448f28d3ce551a"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	3	"A2"	"B1"
3950	"essay_22e176bb2962c52a"	"prompt_6c812937c853f95a"	"user_01830be73401b13f"	"Czech"	"final"	"train"	FALSE	7	"B2"	"B2"
3951	"essay_3e08a8cf087520ad"	"prompt_6c812937c853f95a"	"user_721dece5f7976299"	"Portuguese"	"final"	"train"	FALSE	13	"B2+"	"B2"
3952	"essay_dbd069c7e88cbf77"	"prompt_4671630d1fa03592"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	5	"A2+"	"A2+"
3953	"essay_8393d834746ae1b0"	"prompt_91752a41d038711e"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	TRUE	0	"A2+"	"A2+"
3954	"essay_81979daafc41a5da"	"prompt_029cb9051e09e186"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	15	"A2+"	"A2"
3955	"essay_61a301644bde174c"	"prompt_40037060180c75db"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	3	"A2+"	"A2+"
3956	"essay_efa5217d681e411d"	"prompt_6c812937c853f95a"	"user_d6a0f8cb5cb95fdf"	"Portuguese"	"final"	"train"	FALSE	8	"B2"	"B2"
3957	"essay_6e51dbce0ad83f52"	"prompt_87f7c87fb31b5da2"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	5	"A2+"	"A2+"
3958	"essay_02b1a686a4c0ec43"	"prompt_43448f28d3ce551a"	"user_3c9b92d5769703af"	"Swedish"	"final"	"train"	FALSE	13	"B1"	"A2+"
3959	"essay_b716df2af110744c"	"prompt_2865cfff040b541d"	"user_07e9f018df28f010"	"Ukrainian"	"final"	"train"	FALSE	33	"C2"	"B2"
3960	"essay_e9c69223b19de3f6"	"prompt_49f744b86a7de069"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	6	"B1"	"B1"
3961	"essay_c1b943873a48d735"	"prompt_e3b16d9c3c7b3cc8"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	5	"A2+"	"A2+"
3962	"essay_097b845aad833a88"	"prompt_9564cdfd1ab47024"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	18	"B2"	"B2"
3963	"essay_83ec453a1f70fb26"	"prompt_82f61f70f00cce70"	"user_37cddf9f983af600"	"Turkish"	"final"	"train"	FALSE	21	"B2+"	"B1+"
3964	"essay_e82055c66cfd19ab"	"prompt_2ef4e350c1009968"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	3	"A2+"	"A2"
3965	"essay_afb981dc2ca00767"	"prompt_39db840b1dee1ac1"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	12	"B1"	"B2"
3966	"essay_1bc11fd87d987ec1"	"prompt_8e0f8cbbba514658"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	11	"B1"	"B2"
3967	"essay_e5bcb18a48140983"	"prompt_5be9aa25d9f61171"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	19	"B1+"	"B1+"
3968	"essay_b6f5c80c9f70ef6f"	"prompt_305b51299790d8a8"	"user_39db19947851ffd7"	"Turkish"	"final"	"train"	FALSE	22	"B2+"	"B1+"
3969	"essay_7301d0454b51b7b9"	"prompt_6c812937c853f95a"	"user_3ceef154207577d9"	"Spanish"	"final"	"train"	FALSE	22	"A2+"	"B1"
3970	"essay_961b82dd0595f60d"	"prompt_719435a48902a4b5"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	10	"B1"	"A2+"
3971	"essay_4efc673b1ce4f494"	"prompt_82f61f70f00cce70"	"user_b3bf2e0e376b7c20"	"Turkish"	"final"	"train"	FALSE	1	"C1"	"C1"
3972	"essay_7fd34c26c75df929"	"prompt_6c812937c853f95a"	"user_a796b9245e751c8c"	"Japanese"	"final"	"train"	FALSE	15	"B2+"	"B1"
3973	"essay_f04d5ab4bb501871"	"prompt_e0d347fb2afea90b"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	6	"B1+"	"B2"
3974	"essay_bbf236d411015eb7"	"prompt_d3e35405e2378ac9"	"user_352e4ba3cc2b5788"	"Dutch"	"final"	"train"	FALSE	26	"B1+"	"B1"
3975	"essay_a281cac3ff64ce39"	"prompt_98e191fa5bded725"	"user_bbada2e75073c417"	"French"	"final"	"train"	FALSE	6	"B1+"	"A2+"
3976	"essay_0b1fbdd3cf7ef03b"	"prompt_6c812937c853f95a"	"user_e99281581f7a412f"	"Polish"	"final"	"train"	FALSE	3	"C1"	"B2"
3977	"essay_6776ecf5224d9362"	"prompt_6c812937c853f95a"	"user_a10b557d8c0db8a0"	"Vietnamese"	"final"	"train"	FALSE	4	"B2+"	"B2"
3978	"essay_012fe7b3df32c9b6"	"prompt_2865cfff040b541d"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	18	"B2"	"B1+"
3979	"essay_87d69fb555d4e44f"	"prompt_1a893b704d9d98d4"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	26	"B2"	"B2"
3980	"essay_984db2fba4f0c345"	"prompt_23ed369963fb84a1"	"user_3c9b92d5769703af"	"Swedish"	"final"	"train"	FALSE	27	"A2+"	"B1+"
3981	"essay_5508cbc5924857b6"	"prompt_6c812937c853f95a"	"user_5c7535afb8408b65"	"Portuguese"	"final"	"train"	TRUE	0	"B2+"	"B2+"
3982	"essay_220afbbe0551bb91"	"prompt_23ed369963fb84a1"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	FALSE	13	"B2+"	"B1+"
3983	"essay_5ef55256d174384e"	"prompt_305b51299790d8a8"	"user_da0ffde11fd31605"	"German"	"final"	"train"	FALSE	21	"B2"	"B2"
3984	"essay_4b52d663fab9f1c3"	"prompt_82f61f70f00cce70"	"user_80de615e5ad27b36"	"French"	"final"	"train"	FALSE	18	"B2"	"B2"
3985	"essay_0fc74039d6ebf5d1"	"prompt_6cb0c85d60a4ef2e"	"user_07e9f018df28f010"	"Ukrainian"	"final"	"train"	FALSE	22	"C1+"	"B2+"
3986	"essay_b544bd3244e547a6"	"prompt_6c812937c853f95a"	"user_11647e5fed37d118"	"Spanish"	"final"	"train"	FALSE	9	"C1"	"B1+"
3987	"essay_c655ada49e8b8208"	"prompt_82f61f70f00cce70"	"user_1fc9d058408dad33"	"Italian"	"final"	"train"	FALSE	19	"C1+"	"B2"
3988	"essay_f842c86fd5e54fde"	"prompt_91752a41d038711e"	"user_ccb59ac6d27e0e57"	"Persian"	"final"	"train"	FALSE	13	"A2"	"A1+"
3989	"essay_ed52cae77fc1c557"	"prompt_79d7b6720d30aa96"	"user_d1c6a3008eab32f6"	"Portuguese"	"final"	"train"	FALSE	8	"B2"	"B2"
3990	"essay_75d9d4714ec98ea7"	"prompt_7fb0941f7b739572"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	10	"A2+"	"A2"
3991	"essay_09a9630de78bceee"	"prompt_49f744b86a7de069"	"user_a489f9209d30072b"	"Polish"	"final"	"train"	FALSE	16	"B1"	"A2"
3992	"essay_9645fb53dc72ce22"	"prompt_79d7b6720d30aa96"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	10	"B1+"	"B1"
3993	"essay_86cc9cdf0b0cd0a6"	"prompt_23ed369963fb84a1"	"user_ccb59ac6d27e0e57"	"Persian"	"final"	"train"	FALSE	7	"B1"	"A2+"
3994	"essay_1e4f4d401154cb39"	"prompt_30d627bea13ce859"	"user_06d1618292232de3"	"Turkish"	"final"	"train"	FALSE	10	"C1+"	"C1"
3995	"essay_e4a64eeb76e306d4"	"prompt_87f7c87fb31b5da2"	"user_ccb59ac6d27e0e57"	"Persian"	"final"	"train"	FALSE	5	"A2"	"A2"
3996	"essay_ec80cfe7c4c752dc"	"prompt_2ef4e350c1009968"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	TRUE	0	"B1+"	"B1"
3997	"essay_9126225752278b0e"	"prompt_87f7c87fb31b5da2"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	TRUE	0	"A2+"	"B1"
3998	"essay_ea25dd2d23ae2bb0"	"prompt_6c812937c853f95a"	"user_d2776edbcbebb3fa"	"French"	"final"	"train"	FALSE	25	"B1"	"B1+"
3999	"essay_fdac63811a660c4b"	"prompt_49f744b86a7de069"	"user_d1c6a3008eab32f6"	"Portuguese"	"final"	"train"	FALSE	7	"B1+"	"B1"
4000	"essay_7ce3829831e36727"	"prompt_e3b16d9c3c7b3cc8"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	2	"A2+"	"B1"
4001	"essay_b3b3761b46b36463"	"prompt_6c812937c853f95a"	"user_ffaef13b9db1aa8c"	"Portuguese"	"final"	"train"	FALSE	28	"B2"	"B1+"
4002	"essay_675d9c24a4f2c7c8"	"prompt_43448f28d3ce551a"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	FALSE	2	"B1+"	"B1"
4003	"essay_63aaa8460f65a480"	"prompt_40037060180c75db"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	3	"A2+"	"B1"
4004	"essay_cd90fef64184d30a"	"prompt_e404501e9bbbc094"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	FALSE	4	"C2+"	"C1"
4005	"essay_fcee58cd3eba2c75"	"prompt_4671630d1fa03592"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	7	"A2+"	"A2"
4006	"essay_fc264acae58c3f13"	"prompt_49f744b86a7de069"	"user_efb49c8a9b265b0a"	"Hindi"	"final"	"train"	FALSE	15	"A2+"	"A2"
4007	"essay_90d3d38c6e898ea8"	"prompt_6c812937c853f95a"	"user_ca2a43ae0f4e3075"	"Romanian"	"final"	"train"	FALSE	14	"B2"	"B2"
4008	"essay_2121ae79cd34c9f0"	"prompt_87f7c87fb31b5da2"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	9	"B1+"	"B1"
4009	"essay_e3af752705480fa8"	"prompt_6e0152cf70e42a3a"	"user_cf6638d8503e4f30"	"Portuguese"	"final"	"train"	FALSE	1	"B2+"	"B1+"
4010	"essay_d947c83f5dd27f0a"	"prompt_6d735aae1b87fea9"	"user_ba31130d2cf5bccc"	"Portuguese"	"final"	"train"	FALSE	27	"C1"	"B2"
4011	"essay_0c21f7074237d4d5"	"prompt_91752a41d038711e"	"user_c760781c3ae6fea0"	"Persian"	"final"	"train"	TRUE	0	"B1"	"A2+"
4012	"essay_7ab84b504e26d514"	"prompt_30d627bea13ce859"	"user_66db4b095028e862"	"Spanish"	"final"	"train"	FALSE	19	"B1"	"B2"
4013	"essay_1b9bbbdaf818b8d7"	"prompt_58852905890136d4"	"user_ba31130d2cf5bccc"	"Portuguese"	"final"	"train"	FALSE	21	"C2"	"B2+"
4014	"essay_f509f7cb323573b4"	"prompt_23ed369963fb84a1"	"user_4c7c39c6352f3b50"	"Persian"	"final"	"train"	FALSE	2	"B1+"	"B2"
4015	"essay_6f426c9b1972203d"	"prompt_98e191fa5bded725"	"user_cf6638d8503e4f30"	"Portuguese"	"final"	"train"	FALSE	2	"B1"	"B1"
4016	"essay_c96848c37f88d1a0"	"prompt_2adc00d65002bc78"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	4	"A2+"	"A2+"
4017	"essay_015fd65a059f0a9b"	"prompt_17eab621f9e89332"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	14	"A2+"	"B1"
4018	"essay_0ddac16a827171af"	"prompt_a16c7dd5b5c59b57"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	2	"A2+"	"A2+"
4019	"essay_403b6ba5652430f8"	"prompt_029cb9051e09e186"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	7	"A2"	"A2+"
4020	"essay_43363fc2a1aee22e"	"prompt_91626718bd3e657e"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	12	"B1+"	"B1+"
4021	"essay_c9b6720610591d9f"	"prompt_79d7b6720d30aa96"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	14	"B1+"	"B1"
4022	"essay_90d989a1145eb98f"	"prompt_82f61f70f00cce70"	"user_be47a47a625a1ff1"	"Spanish"	"final"	"train"	FALSE	3	"B2+"	"B2+"
4023	"essay_9ec4d39db834242f"	"prompt_1a893b704d9d98d4"	"user_2793ab43c830ae5b"	"French"	"final"	"train"	FALSE	15	"C1"	"B2"
4024	"essay_2c7e8b732ea3372b"	"prompt_179938ed5e90b50a"	"user_ba31130d2cf5bccc"	"Portuguese"	"final"	"train"	FALSE	30	"C1+"	"B2+"
4025	"essay_253422d516507f3a"	"prompt_7fb0941f7b739572"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	10	"B1"	"B1"
4026	"essay_30a09d235d93a6b5"	"prompt_6305e66e9a1bd3db"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	15	"B1"	"B1"
4027	"essay_cc6acfd74696f9ae"	"prompt_6e0152cf70e42a3a"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	21	"A2+"	"A2+"
4028	"essay_bdbec0c09fe58994"	"prompt_4671630d1fa03592"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	4	"A2+"	"A2"
4029	"essay_44d921f7400361c6"	"prompt_82f61f70f00cce70"	"user_64288fd32fb98315"	"Turkish"	"final"	"train"	FALSE	42	"B2"	"B1+"
4030	"essay_b2c443635f155cfc"	"prompt_a48191f7b89e3523"	"user_ba31130d2cf5bccc"	"Portuguese"	"final"	"train"	FALSE	24	"C1"	"B2"
4031	"essay_aa9800fecf93b387"	"prompt_40037060180c75db"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	4	"B1"	"A2+"
4032	"essay_5b23e94db86b38e2"	"prompt_49f744b86a7de069"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	9	"B1"	"A2+"
4033	"essay_767f193b616a523b"	"prompt_d5dbd9c04a5c932d"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	12	"B2+"	"B2"
4034	"essay_b9ca9b135027b333"	"prompt_e3b16d9c3c7b3cc8"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	9	"B1"	"A2+"
4035	"essay_f4c062a919df03d7"	"prompt_2ef4e350c1009968"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	16	"A2+"	"A2+"
4036	"essay_13d3712c7f8cb49d"	"prompt_719435a48902a4b5"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	9	"A2+"	"B1"
4037	"essay_165aa83b59e618b2"	"prompt_98e191fa5bded725"	"user_0a88a7f4b4aede69"	"Vietnamese"	"final"	"train"	FALSE	6	"B1"	"B1"
4038	"essay_c689fa9de0099ed6"	"prompt_82f61f70f00cce70"	"user_66b7fe0ceb2d039d"	"Vietnamese"	"final"	"train"	FALSE	12	"C1+"	"B2"
4039	"essay_7022cad7218fbf03"	"prompt_d5dbd9c04a5c932d"	"user_43a76f3854bac326"	"Chinese"	"final"	"train"	FALSE	9	"B2"	"B2"
0	"essay_27fde5f4da50a27b"	"prompt_6d735aae1b87fea9"	"user_7fd1af8f23665afd"	"Czech"	"final"	"dev"	FALSE	11	"B2+"	"B2"
1	"essay_e3dd9b5f8c36e276"	"prompt_58852905890136d4"	"user_7fd1af8f23665afd"	"Czech"	"final"	"dev"	FALSE	25	"B2+"	"B1+"
2	"essay_b80e1514245cbe3a"	"prompt_58852905890136d4"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	26	"B2"	"A2+"
3	"essay_d305aedce51233c5"	"prompt_91626718bd3e657e"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	8	"A2+"	"A2"
4	"essay_d779ef6a4df1c610"	"prompt_13020c2a757e39d5"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	22	"B2"	"B1"
5	"essay_95c681184bf14441"	"prompt_a3271cf10d32656b"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	29	"B2"	"A2+"
6	"essay_357ee769e21916f0"	"prompt_82f61f70f00cce70"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	33	"B1+"	"B1"
7	"essay_399ab9b9dacd38a3"	"prompt_305b51299790d8a8"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	22	"B1"	"B1+"
8	"essay_a478de7f48dbe349"	"prompt_179938ed5e90b50a"	"user_7fd1af8f23665afd"	"Czech"	"final"	"dev"	FALSE	27	"C2+"	"B2+"
9	"essay_54e7cb890dbfc2fa"	"prompt_e404501e9bbbc094"	"user_28d8d6f7792e0458"	"German"	"final"	"dev"	FALSE	12	"C2"	"B2+"
10	"essay_bcc96f1c331dbebd"	"prompt_58b9f5f522c0a1ba"	"user_6da16da314d7df44"	"Polish"	"final"	"dev"	FALSE	20	"C1"	"B1+"
11	"essay_255af987cc916166"	"prompt_79d7b6720d30aa96"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	10	"B1"	"A2+"
12	"essay_c8a8400fa3bd3488"	"prompt_9975b4bd24cfacd8"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	45	"B2+"	"B1+"
13	"essay_7e71557d34be4c21"	"prompt_6d735aae1b87fea9"	"user_e4b65249a6d6d663"	"Spanish"	"final"	"dev"	FALSE	40	"A2+"	"B1+"
14	"essay_688c670184a798b8"	"prompt_58b9f5f522c0a1ba"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	24	"B2+"	"B1+"
15	"essay_d5e3617b4d921cce"	"prompt_2865cfff040b541d"	"user_28d8d6f7792e0458"	"German"	"final"	"dev"	FALSE	18	"C1"	"B2+"
16	"essay_578e5eb622c6ac93"	"prompt_1a893b704d9d98d4"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	25	"B2+"	"B2"
17	"essay_b40b357d6dc871f7"	"prompt_6cb0c85d60a4ef2e"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	28	"C1+"	"B2"
18	"essay_63612ae64f96ba11"	"prompt_2ef4e350c1009968"	"user_d32d12c2ac3d494c"	"Japanese"	"final"	"dev"	FALSE	2	"A2+"	"A2"
19	"essay_f347dd1c3ab052d2"	"prompt_79d7b6720d30aa96"	"user_e4b65249a6d6d663"	"Spanish"	"final"	"dev"	FALSE	18	"B1"	"B1"
20	"essay_e04559781801a9a2"	"prompt_1a893b704d9d98d4"	"user_28d8d6f7792e0458"	"German"	"final"	"dev"	FALSE	15	"B2+"	"C1"
21	"essay_2cfc1fdfa01a85ac"	"prompt_a48191f7b89e3523"	"user_71a2635ba1910275"	"French"	"final"	"dev"	FALSE	32	"B2+"	"B1+"
22	"essay_35471dab7c754120"	"prompt_13020c2a757e39d5"	"user_7fd1af8f23665afd"	"Czech"	"final"	"dev"	FALSE	22	"B2+"	"B1+"
